,0
82433,-79113
82434,-91233
82435,-47557
82436,-60241
82437,-51884
82438,14248
82439,-41874
82440,51141
82441,-40510
82442,-10572
82443,26691
82444,72578
82445,-33205
82446,-85751
82447,4521
82448,30515
82449,-81506
82450,55563
82451,91264
82452,-27572
82453,38679
82454,8467
82455,7109
82456,-49492
82457,-56203
82458,99875
82459,55852
82460,-22483
82461,-75930
82462,99745
82463,52373
82464,75765
82465,-16113
82466,64769
82467,-14234
82468,-19475
82469,28178
82470,45006
82471,-9756
82472,32934
82473,66399
82474,92709
82475,-78855
82476,-16614
82477,35639
82478,-45782
82479,16883
82480,-52455
82481,-60607
82482,97311
82483,-59464
82484,31305
82485,-59052
82486,-39884
82487,71125
82488,-11481
82489,-42443
82490,-68811
82491,-94
82492,7809
82493,37696
82494,87202
82495,-18052
82496,-51033
82497,-10893
82498,78460
82499,90531
82500,-44431
82501,18852
82502,-73798
82503,-4261
82504,-60459
82505,-36432
82506,63896
82507,-32642
82508,-93451
82509,23451
82510,46022
82511,-90975
82512,25009
82513,-76070
82514,-71013
82515,-34432
82516,-27562
82517,-9723
82518,-52289
82519,-81130
82520,61709
82521,64316
82522,-1150
82523,17329
82524,89273
82525,-84349
82526,-22213
82527,-51047
82528,87778
82529,-82478
82530,76678
82531,-49546
82532,66510
82533,3732
82534,-70390
82535,67975
82536,-4212
82537,-58381
82538,33928
82539,-42444
82540,56893
82541,-65663
82542,79033
82543,-37851
82544,-5837
82545,-73546
82546,67650
82547,-77463
82548,49863
82549,-73831
82550,-6929
82551,-7168
82552,-49018
82553,-45048
82554,-54671
82555,-47878
82556,-54910
82557,35520
82558,-20098
82559,73154
82560,87981
82561,93893
82562,13439
82563,47192
82564,25583
82565,54032
82566,-93569
82567,49949
82568,-10630
82569,-88058
82570,73692
82571,13867
82572,-39088
82573,47693
82574,-28258
82575,92358
82576,-21957
82577,-26330
82578,10754
82579,98661
82580,-18371
82581,-21566
82582,1990
82583,-20982
82584,21855
82585,52321
82586,-1471
82587,73891
82588,8545
82589,23501
82590,62693
82591,90010
82592,-3030
82593,-37771
82594,17854
82595,1225
82596,-41641
82597,-64958
82598,97055
82599,-58079
82600,-22711
82601,-95196
82602,6543
82603,-11767
82604,-64026
82605,-50552
82606,44491
82607,-31070
82608,-29004
82609,79779
82610,23453
82611,82338
82612,-93241
82613,97834
82614,36475
82615,-51306
82616,65228
82617,-16083
82618,46646
82619,86835
82620,-69954
82621,-5751
82622,94828
82623,-51461
82624,-34130
82625,76207
82626,38643
82627,2246
82628,22382
82629,35883
82630,-75979
82631,73479
82632,-68136
82633,92823
82634,-90026
82635,20314
82636,-4401
82637,85468
82638,-26056
82639,14664
82640,85844
82641,-73216
82642,7842
82643,-37805
82644,-72534
82645,-78025
82646,-5500
82647,67995
82648,-31971
82649,-44901
82650,-54676
82651,-26324
82652,-47914
82653,-75259
82654,8153
82655,30188
82656,53368
82657,11135
82658,72071
82659,-69322
82660,70891
82661,93800
82662,-43838
82663,16401
82664,-81319
82665,-43288
82666,-27943
82667,79109
82668,45601
82669,-86094
82670,-74998
82671,-214
82672,88139
82673,93457
82674,-14678
82675,93020
82676,94042
82677,58878
82678,82648
82679,-6272
82680,3198
82681,9184
82682,-50144
82683,52667
82684,-38009
82685,17303
82686,-21445
82687,89654
82688,32349
82689,-27768
82690,43116
82691,45458
82692,93088
82693,93742
82694,-53064
82695,-46284
82696,90528
82697,32518
82698,53618
82699,-34877
82700,10621
82701,-26615
82702,12788
82703,-49867
82704,87082
82705,23575
82706,3612
82707,93497
82708,489
82709,-999
82710,-59201
82711,-14931
82712,49661
82713,-94936
82714,49745
82715,-51020
82716,-25718
82717,85230
82718,64
82719,31170
82720,-76608
82721,22129
82722,11231
82723,-46184
82724,27079
82725,48701
82726,76760
82727,-57345
82728,-975
82729,9328
82730,54663
82731,-83878
82732,8656
82733,86192
82734,-95045
82735,-32775
82736,-2854
82737,-79653
82738,60609
82739,3990
82740,-3129
82741,-78912
82742,-16136
82743,-30890
82744,-17391
82745,50658
82746,-24235
82747,-89789
82748,-66277
82749,49037
82750,61040
82751,98072
82752,44853
82753,16308
82754,-13349
82755,-80374
82756,-92385
82757,34433
82758,-43407
82759,-50137
82760,-10219
82761,-63419
82762,3830
82763,36441
82764,-20325
82765,55508
82766,-58141
82767,-57586
82768,-35062
82769,28175
82770,63556
82771,-29039
82772,-39459
82773,-67368
82774,56392
82775,33532
82776,-42703
82777,-11984
82778,31722
82779,20076
82780,-6924
82781,-38307
82782,67333
82783,62080
82784,-98491
82785,-31581
82786,58427
82787,70137
82788,19721
82789,50472
82790,68691
82791,-39566
82792,92338
82793,-59216
82794,-67570
82795,53823
82796,69788
82797,92822
82798,55470
82799,34361
82800,82582
82801,64546
82802,44001
82803,-38892
82804,-49623
82805,-51371
82806,7695
82807,-6018
82808,85321
82809,-17396
82810,-9763
82811,37928
82812,-96320
82813,94836
82814,60450
82815,11226
82816,49299
82817,55101
82818,55989
82819,-61485
82820,6318
82821,-46919
82822,8247
82823,38928
82824,93985
82825,81815
82826,32636
82827,-62729
82828,51221
82829,-58258
82830,95226
82831,-9383
82832,42512
82833,-11658
82834,24774
82835,90318
82836,-38954
82837,55692
82838,-53958
82839,-2994
82840,-26230
82841,-8739
82842,-97477
82843,74959
82844,92119
82845,-20091
82846,8501
82847,-39933
82848,51082
82849,-78223
82850,75038
82851,-7452
82852,-82062
82853,41527
82854,74433
82855,-47341
82856,62363
82857,73519
82858,-71027
82859,-28545
82860,-97634
82861,20854
82862,-53177
82863,19106
82864,28463
82865,-30523
82866,8972
82867,9987
82868,70689
82869,78174
82870,-93227
82871,-92500
82872,223
82873,-42035
82874,44219
82875,-13547
82876,-5814
82877,-79448
82878,60823
82879,95165
82880,29840
82881,-50402
82882,-97336
82883,-37753
82884,-70966
82885,-23801
82886,61293
82887,-10627
82888,-7729
82889,-98185
82890,-63317
82891,56497
82892,-42197
82893,-35475
82894,59649
82895,-56640
82896,8201
82897,84053
82898,-13504
82899,-97702
82900,46879
82901,73037
82902,13767
82903,8922
82904,220
82905,86510
82906,4108
82907,92747
82908,36907
82909,-69126
82910,47921
82911,-12665
82912,27084
82913,-12910
82914,75917
82915,-18235
82916,-69874
82917,29755
82918,-12376
82919,54636
82920,61968
82921,-60131
82922,50293
82923,-31859
82924,-26468
82925,72962
82926,-58389
82927,32470
82928,-9617
82929,-72406
82930,-28175
82931,-60754
82932,-38647
82933,-8959
82934,68555
82935,43345
82936,-38792
82937,-68484
82938,-48431
82939,28835
82940,-37375
82941,-2054
82942,-61611
82943,62691
82944,85712
82945,21137
82946,48190
82947,-43891
82948,51566
82949,33885
82950,24763
82951,-53985
82952,27934
82953,43106
82954,76648
82955,6928
82956,-97636
82957,-79623
82958,74562
82959,50897
82960,-89181
82961,-42553
82962,-7173
82963,13013
82964,-493
82965,-28107
82966,5668
82967,57997
82968,-49105
82969,-3803
82970,71568
82971,-36936
82972,-53084
82973,60427
82974,41749
82975,63912
82976,26359
82977,-95152
82978,99617
82979,-4666
82980,12382
82981,72450
82982,-45428
82983,-26940
82984,-87396
82985,19508
82986,-77743
82987,43339
82988,-93481
82989,-57320
82990,-50237
82991,-73130
82992,-53601
82993,67583
82994,-3213
82995,-75239
82996,-42477
82997,26148
82998,-84864
82999,-74029
83000,27053
83001,-24865
83002,68884
83003,75697
83004,96632
83005,-1771
83006,-37578
83007,-24968
83008,-45204
83009,-5622
83010,-64849
83011,81538
83012,54007
83013,-94103
83014,-6404
83015,54056
83016,7152
83017,17224
83018,40343
83019,92489
83020,40448
83021,46122
83022,-12074
83023,90039
83024,14215
83025,27451
83026,-3852
83027,32397
83028,-73369
83029,46213
83030,-1856
83031,96867
83032,-69144
83033,79949
83034,30294
83035,21546
83036,-60196
83037,6529
83038,85513
83039,39780
83040,-42614
83041,-2984
83042,-85585
83043,48506
83044,-33173
83045,-59588
83046,-66978
83047,78172
83048,64310
83049,57583
83050,75184
83051,-55304
83052,-56063
83053,68453
83054,81309
83055,18022
83056,-45109
83057,63300
83058,23287
83059,23593
83060,87937
83061,39117
83062,-59799
83063,67113
83064,-32778
83065,79396
83066,43845
83067,-68754
83068,12021
83069,5374
83070,83795
83071,-87684
83072,-90654
83073,-42900
83074,-92197
83075,-30300
83076,-60641
83077,-12864
83078,-95666
83079,76717
83080,-15832
83081,-43382
83082,68764
83083,57518
83084,-86165
83085,-82565
83086,-16228
83087,-32175
83088,21552
83089,87945
83090,-16741
83091,40865
83092,-81744
83093,-40509
83094,51265
83095,45590
83096,-74204
83097,31318
83098,-51892
83099,13879
83100,21432
83101,63862
83102,-49371
83103,94509
83104,80341
83105,-27702
83106,62438
83107,-64376
83108,-59734
83109,73411
83110,-27565
83111,-38967
83112,43298
83113,16523
83114,92839
83115,-61842
83116,-30625
83117,85612
83118,-76512
83119,-78297
83120,52651
83121,-99712
83122,52755
83123,95399
83124,-82746
83125,84758
83126,-37483
83127,70866
83128,-15146
83129,-22364
83130,-61512
83131,-82529
83132,-73775
83133,-30455
83134,-41916
83135,5716
83136,-11881
83137,-48917
83138,-52023
83139,-63945
83140,57979
83141,16364
83142,10532
83143,2344
83144,-5759
83145,87220
83146,40188
83147,94933
83148,-30528
83149,-74912
83150,-15168
83151,-57510
83152,43415
83153,-98446
83154,-44129
83155,-43759
83156,-89817
83157,-57240
83158,36392
83159,70050
83160,-87444
83161,-84043
83162,56230
83163,-14663
83164,26297
83165,27913
83166,-18502
83167,66280
83168,10452
83169,-16181
83170,2596
83171,-4836
83172,-56535
83173,96870
83174,36524
83175,-16888
83176,86968
83177,41487
83178,53182
83179,17671
83180,44208
83181,-85221
83182,18539
83183,-44275
83184,25846
83185,-32600
83186,48234
83187,79382
83188,53800
83189,-52026
83190,94163
83191,-24452
83192,91524
83193,86333
83194,-44037
83195,-29650
83196,-58075
83197,-14877
83198,53052
83199,-7348
83200,72500
83201,92222
83202,15241
83203,-30607
83204,16616
83205,-10827
83206,63447
83207,45342
83208,-74014
83209,-95980
83210,97871
83211,14571
83212,-26939
83213,5729
83214,36653
83215,-78422
83216,-60427
83217,37003
83218,-11169
83219,-72763
83220,83676
83221,73050
83222,-99790
83223,-57955
83224,-73406
83225,65561
83226,5760
83227,-20844
83228,-50104
83229,21753
83230,18136
83231,-36251
83232,-54943
83233,-74628
83234,-448
83235,-10048
83236,-47532
83237,-15161
83238,-96600
83239,-41395
83240,60971
83241,68986
83242,24194
83243,8941
83244,-14518
83245,74278
83246,63701
83247,93062
83248,96182
83249,-58414
83250,49062
83251,-62551
83252,-91892
83253,16532
83254,62851
83255,-65374
83256,-51584
83257,21215
83258,82790
83259,54321
83260,22088
83261,2721
83262,-66915
83263,46804
83264,-30083
83265,-50331
83266,-28449
83267,-51028
83268,64588
83269,-60738
83270,3698
83271,84474
83272,-55660
83273,79519
83274,28658
83275,60873
83276,-3209
83277,-10752
83278,-68818
83279,82252
83280,40665
83281,90924
83282,-94807
83283,29235
83284,-63091
83285,34573
83286,94517
83287,65684
83288,45037
83289,93793
83290,64825
83291,-28533
83292,50082
83293,-36755
83294,52123
83295,84674
83296,-63075
83297,-10828
83298,-92444
83299,-40269
83300,-55373
83301,3237
83302,41738
83303,91495
83304,-2948
83305,37751
83306,-20925
83307,-46051
83308,-36384
83309,-51276
83310,-6085
83311,33879
83312,-43164
83313,-9442
83314,-17789
83315,50319
83316,30180
83317,53973
83318,-68692
83319,54608
83320,-61803
83321,38051
83322,67190
83323,72083
83324,57716
83325,-38074
83326,-27909
83327,80744
83328,60410
83329,68674
83330,-54128
83331,-95255
83332,88310
83333,-2582
83334,-80364
83335,59781
83336,15630
83337,-58568
83338,-98800
83339,-21754
83340,-23599
83341,-37950
83342,-9327
83343,98707
83344,19931
83345,67503
83346,52574
83347,97702
83348,94895
83349,-40981
83350,61245
83351,-65288
83352,91364
83353,-42950
83354,-720
83355,76802
83356,-25967
83357,-21300
83358,-31412
83359,-61890
83360,-87265
83361,22168
83362,-59230
83363,-93568
83364,-84334
83365,-38079
83366,37550
83367,79644
83368,17095
83369,-655
83370,83031
83371,70432
83372,71634
83373,-22991
83374,-29175
83375,83105
83376,64850
83377,58327
83378,-70034
83379,-57834
83380,-15251
83381,50792
83382,52877
83383,-88767
83384,68890
83385,-12379
83386,-56204
83387,-62199
83388,28563
83389,-40702
83390,48118
83391,-54773
83392,-47862
83393,-8118
83394,-15640
83395,96116
83396,49057
83397,29921
83398,96175
83399,12408
83400,-57560
83401,7751
83402,-40925
83403,87736
83404,93391
83405,95943
83406,-28213
83407,-38227
83408,96186
83409,-76890
83410,-1512
83411,-38968
83412,-31813
83413,83709
83414,-54560
83415,52797
83416,80402
83417,-69102
83418,10614
83419,-915
83420,-89439
83421,31607
83422,-74876
83423,-54532
83424,-37061
83425,40819
83426,51409
83427,-43271
83428,99513
83429,92564
83430,-20328
83431,-45093
83432,79285
83433,-99719
83434,-507
83435,-90732
83436,-62633
83437,67368
83438,-19810
83439,-77471
83440,58681
83441,-45800
83442,-88044
83443,-19273
83444,87845
83445,-54386
83446,-81230
83447,-58143
83448,64054
83449,28198
83450,-19688
83451,55039
83452,33418
83453,10714
83454,-2718
83455,85745
83456,80417
83457,7231
83458,-80716
83459,82799
83460,-306
83461,-89371
83462,66564
83463,-60381
83464,59311
83465,55192
83466,-67422
83467,37099
83468,73418
83469,38683
83470,32547
83471,-97892
83472,23729
83473,-24638
83474,72742
83475,18386
83476,-37108
83477,30585
83478,-78566
83479,88243
83480,-26817
83481,73890
83482,96168
83483,-64008
83484,58473
83485,-63604
83486,75308
83487,-82017
83488,-98829
83489,31966
83490,66038
83491,63113
83492,1087
83493,-53678
83494,-37860
83495,41580
83496,-54877
83497,-1716
83498,33596
83499,-51844
83500,-94148
83501,-94486
83502,-89253
83503,47215
83504,-30788
83505,-33730
83506,-43649
83507,98981
83508,36715
83509,-52348
83510,56174
83511,-97690
83512,43127
83513,52072
83514,-67780
83515,-40086
83516,8154
83517,-35934
83518,82019
83519,-96310
83520,63364
83521,-86916
83522,47553
83523,-23267
83524,-25020
83525,-51863
83526,-546
83527,63120
83528,-7842
83529,28893
83530,-39179
83531,71316
83532,-1718
83533,4692
83534,10354
83535,-74089
83536,-16373
83537,37975
83538,94548
83539,35617
83540,90147
83541,-59854
83542,25487
83543,-27870
83544,-92103
83545,-31808
83546,25302
83547,-79923
83548,41453
83549,-40262
83550,-34478
83551,98021
83552,-43018
83553,-4894
83554,-14557
83555,89223
83556,-64565
83557,58352
83558,6333
83559,-48281
83560,1637
83561,55385
83562,-81201
83563,7767
83564,27517
83565,76780
83566,38942
83567,39525
83568,41365
83569,86619
83570,96969
83571,-40142
83572,-39087
83573,-87820
83574,-29189
83575,-98407
83576,56228
83577,-89955
83578,13962
83579,81731
83580,14315
83581,87499
83582,-35391
83583,-19921
83584,71533
83585,94778
83586,-67449
83587,18004
83588,69983
83589,-78776
83590,-27066
83591,-73984
83592,-76603
83593,90599
83594,74751
83595,-2734
83596,-40382
83597,30999
83598,6474
83599,-76976
83600,72634
83601,17803
83602,75383
83603,-34503
83604,-65653
83605,98807
83606,98226
83607,-37219
83608,7736
83609,-65163
83610,13871
83611,51859
83612,21425
83613,66870
83614,16337
83615,-50148
83616,-19510
83617,51813
83618,-23055
83619,56950
83620,-99717
83621,-10494
83622,-98108
83623,-33809
83624,-887
83625,-61050
83626,58162
83627,50045
83628,73895
83629,12266
83630,55180
83631,2321
83632,-76757
83633,70397
83634,-49001
83635,-8313
83636,41449
83637,-15578
83638,-40834
83639,61906
83640,31170
83641,37652
83642,22522
83643,-58287
83644,-13125
83645,94775
83646,96398
83647,91608
83648,-61370
83649,-92832
83650,48466
83651,-1515
83652,8235
83653,-25527
83654,80971
83655,52536
83656,-10159
83657,93184
83658,-928
83659,-99393
83660,-68465
83661,-86153
83662,9296
83663,40587
83664,73420
83665,22368
83666,2142
83667,-70700
83668,-4321
83669,21341
83670,-39689
83671,65010
83672,28195
83673,-41410
83674,-39837
83675,-23240
83676,43212
83677,-52409
83678,96338
83679,-13469
83680,-67991
83681,32703
83682,-7839
83683,-74997
83684,45129
83685,54370
83686,64702
83687,-86162
83688,77979
83689,-63685
83690,-98612
83691,-89197
83692,71060
83693,42249
83694,-43999
83695,44625
83696,-23664
83697,66067
83698,-33568
83699,-50898
83700,70528
83701,-1344
83702,12033
83703,-97195
83704,79134
83705,-69526
83706,-47200
83707,-92990
83708,-89822
83709,-94082
83710,-58261
83711,40749
83712,-18822
83713,39681
83714,24625
83715,92670
83716,-2075
83717,-59918
83718,-99490
83719,99138
83720,34209
83721,70198
83722,1130
83723,46357
83724,91221
83725,73290
83726,39681
83727,85194
83728,23499
83729,1963
83730,47870
83731,916
83732,7985
83733,-71442
83734,81921
83735,-45090
83736,8083
83737,-47894
83738,87277
83739,12547
83740,-11506
83741,46967
83742,12590
83743,-23205
83744,87923
83745,-16468
83746,74896
83747,55090
83748,85028
83749,-18525
83750,51512
83751,31333
83752,-97541
83753,-40797
83754,-78020
83755,-32166
83756,68072
83757,-84322
83758,69307
83759,95749
83760,15262
83761,-99312
83762,-78455
83763,42941
83764,38416
83765,94565
83766,20858
83767,-52465
83768,24775
83769,-67202
83770,45282
83771,-90057
83772,99598
83773,91129
83774,-37389
83775,55060
83776,-36755
83777,-96282
83778,79638
83779,-46639
83780,32974
83781,74221
83782,-39115
83783,-43954
83784,64870
83785,65377
83786,-66696
83787,69459
83788,70502
83789,-15925
83790,-96178
83791,-92125
83792,58671
83793,-51814
83794,83345
83795,-67783
83796,-11819
83797,76678
83798,79950
83799,44962
83800,-46949
83801,2268
83802,9125
83803,-50778
83804,-2531
83805,-83743
83806,-70595
83807,-67017
83808,88919
83809,50098
83810,96153
83811,75599
83812,-15909
83813,-70568
83814,-59542
83815,85571
83816,61889
83817,97817
83818,-13978
83819,69282
83820,89580
83821,65570
83822,8444
83823,38108
83824,634
83825,19844
83826,-17151
83827,-34979
83828,-10219
83829,61103
83830,-28927
83831,-97887
83832,-51054
83833,-79573
83834,32869
83835,6711
83836,-74705
83837,-10123
83838,-62848
83839,8869
83840,96368
83841,-16874
83842,-82040
83843,61746
83844,-63993
83845,-52378
83846,-99894
83847,-47000
83848,-93443
83849,-60990
83850,95933
83851,-68335
83852,-5203
83853,-88411
83854,71262
83855,-97228
83856,-65069
83857,-89911
83858,52687
83859,32400
83860,-18703
83861,70571
83862,93755
83863,-17475
83864,95033
83865,25216
83866,-1618
83867,87925
83868,-46733
83869,-54590
83870,-26973
83871,18936
83872,-19952
83873,62157
83874,-99682
83875,-58949
83876,37992
83877,-16946
83878,-92400
83879,62989
83880,-49531
83881,68115
83882,63452
83883,-89533
83884,-47935
83885,-98447
83886,-24002
83887,-13379
83888,-62399
83889,82157
83890,-54203
83891,-15257
83892,-89745
83893,79532
83894,-49886
83895,59340
83896,-62170
83897,-35341
83898,66228
83899,29626
83900,9926
83901,-42075
83902,-79762
83903,-59805
83904,-38129
83905,1524
83906,-96535
83907,-35463
83908,11800
83909,86812
83910,-11509
83911,-94897
83912,99396
83913,-4171
